0.000000

0.002000
1.000000	0.997000	0.000000
1.040000	0.985982	0.000092
1.080000	0.981687	0.000281
1.120000	0.969757	0.000181
1.160000	0.885349	0.000362
1.200000	0.743837	0.000712
1.240000	0.586467	0.000813
1.280000	0.504707	0.000623
1.320000	0.447766	0.000504
1.360000	0.334267	0.000682
1.400000	0.305830	0.000475
1.440000	0.256897	0.000630
1.480000	0.238381	0.000479
1.520000	0.208937	0.000654
1.560000	0.184880	0.000553
1.600000	0.170344	0.000525
1.640000	0.157098	0.000380
1.680000	0.138138	0.000485
1.720000	0.111556	0.000428
1.760000	0.099344	0.000259
1.800000	0.099561	0.000252
1.840000	0.087640	0.000307
1.880000	0.076579	0.000230
1.920000	0.062528	0.000172
1.960000	0.078716	0.000199
2.000000	0.044952	0.000166
2.040000	0.049810	0.000151
2.080000	0.032749	0.000194
2.120000	0.037540	0.000154
2.160000	0.034422	0.000111
2.200000	0.026006	0.000137
2.240000	0.016996	0.000150
2.280000	0.025335	0.000095
2.320000	0.002000	0.000000
2.360000	0.002500	0.000000
2.400000	0.002500	0.000000
2.440000	0.001000	0.000000
2.480000	0.001500	0.000000
2.520000	0.001000	0.000000
2.560000	0.002000	0.000000
2.600000	0.003500	0.000000
2.640000	0.003000	0.000000
2.680000	0.001500	0.000000
2.720000	0.002500	0.000000
2.760000	0.001000	0.000000
2.800000	0.003500	0.000000
2.840000	0.003000	0.000000
2.880000	0.001000	0.000000
2.920000	0.003000	0.000000
2.960000	0.003000	0.000000

0.005000
1.000000	0.973142	0.000142
1.040000	0.952943	0.000177
1.080000	0.924029	0.000212
1.120000	0.886592	0.000410
1.160000	0.663854	0.000305
1.200000	0.567430	0.000223
1.240000	0.535634	0.000121
1.280000	0.504598	0.000047
1.320000	0.503077	0.000045
1.360000	0.500767	0.000017
1.400000	0.502302	0.000032
1.440000	0.471528	0.000158
1.480000	0.491680	0.000118
1.520000	0.412019	0.000201
1.560000	0.382851	0.000278
1.600000	0.320998	0.000373
1.640000	0.308797	0.000299
1.680000	0.264845	0.000332
1.720000	0.260825	0.000396
1.760000	0.242661	0.000284
1.800000	0.212493	0.000242
1.840000	0.187883	0.000246
1.880000	0.192949	0.000319
1.920000	0.170311	0.000551
1.960000	0.166492	0.000288
2.000000	0.159722	0.000241
2.040000	0.146164	0.000305
2.080000	0.128443	0.000194
2.120000	0.131561	0.000259
2.160000	0.119274	0.000234
2.200000	0.111082	0.000266
2.240000	0.112448	0.000303
2.280000	0.092770	0.000215
2.320000	0.093971	0.000176
2.360000	0.093850	0.000200
2.400000	0.085743	0.000146
2.440000	0.072903	0.000218
2.480000	0.070884	0.000249
2.520000	0.072245	0.000193
2.560000	0.061862	0.000189
2.600000	0.062011	0.000150
2.640000	0.052567	0.000162
2.680000	0.062949	0.000177
2.720000	0.055907	0.000140
2.760000	0.050273	0.000138
2.800000	0.049839	0.000133
2.840000	0.048397	0.000228
2.880000	0.038528	0.000168
2.920000	0.042786	0.000157
2.960000	0.031075	0.000118

0.010000
1.000000	0.960738	0.000162
1.040000	0.945877	0.000245
1.080000	0.768254	0.000441
1.120000	0.608707	0.000241
1.160000	0.546942	0.000159
1.200000	0.518794	0.000115
1.240000	0.508262	0.000079
1.280000	0.505261	0.000042
1.320000	0.503023	0.000034
1.360000	0.499052	0.000007
1.400000	0.501546	0.000030
1.440000	0.497210	0.000048
1.480000	0.499000	0.000000
1.520000	0.501433	0.000010
1.560000	0.500500	0.000000
1.600000	0.496551	0.000083
1.640000	0.491707	0.000086
1.680000	0.497251	0.000051
1.720000	0.484517	0.000071
1.760000	0.407826	0.000269
1.800000	0.383560	0.000218
1.840000	0.364504	0.000310
1.880000	0.363883	0.000270
1.920000	0.342457	0.000318
