0.000000
1.000000	0.998000	0.000000
1.020000	0.998000	0.000000
1.040000	0.997959	0.000198
1.060000	0.997907	0.000291
1.080000	0.998905	0.000293
1.100000	0.996898	0.000303
1.120000	0.996847	0.000360
1.140000	0.995814	0.000389
1.160000	0.997845	0.000362
1.180000	0.996805	0.000396
1.200000	0.996772	0.000420
1.220000	0.800944	0.017180
1.240000	0.646371	0.023123
1.260000	0.527977	0.035427
1.280000	0.463499	0.022995
1.300000	0.379434	0.021075
1.320000	0.384887	0.019600
1.340000	0.318592	0.014454
1.360000	0.294531	0.013626
1.380000	0.236146	0.021961
1.400000	0.244404	0.018389
1.420000	0.216548	0.014858
1.440000	0.208008	0.015137
1.460000	0.164703	0.016379
1.480000	0.150524	0.015433
1.500000	0.121302	0.011923
1.520000	0.126832	0.009218
1.540000	0.105803	0.020234
1.560000	0.000000	0.000000
1.580000	0.003000	0.000000
1.600000	0.018717	0.002929
1.620000	0.003000	0.000000
1.640000	0.002000	0.000000
1.660000	0.008707	0.001390
1.680000	0.004000	0.000000
1.700000	0.010618	0.002018
1.720000	0.001000	0.000000
1.740000	0.003000	0.000000
1.760000	0.001000	0.000000
1.780000	0.005141	0.000982
1.800000	0.002000	0.000000
1.820000	0.001000	0.000000
1.840000	0.002000	0.000000
1.860000	0.007730	0.001642
1.880000	0.003000	0.000000
1.900000	0.002000	0.000000
1.920000	0.002000	0.000000
1.940000	0.000000	0.000000
1.960000	0.000000	0.000000
1.980000	0.002000	0.000000
2.000000	0.001000	0.000000
2.020000	0.002000	0.000000
2.040000	0.002000	0.000000
2.060000	0.003000	0.000000
2.080000	0.002000	0.000000
2.100000	0.003000	0.000000
2.120000	0.002000	0.000000
2.140000	0.001000	0.000000
2.160000	0.002000	0.000000
2.180000	0.002000	0.000000
2.200000	0.001000	0.000000
2.220000	0.002000	0.000000
2.240000	0.001000	0.000000
2.260000	0.003000	0.000000
2.280000	0.003000	0.000000
2.300000	0.001000	0.000000
2.320000	0.000000	0.000000
2.340000	0.001000	0.000000
2.360000	0.003000	0.000000
2.380000	0.003000	0.000000
2.400000	0.001000	0.000000
2.420000	0.002000	0.000000
2.440000	0.003000	0.000000
2.460000	0.004000	0.000000
2.480000	0.004000	0.000000
2.500000	0.001000	0.000000
2.520000	0.003000	0.000000
2.540000	0.001000	0.000000
2.560000	0.004000	0.000000
2.580000	0.003000	0.000000
2.600000	0.002000	0.000000
2.620000	0.003000	0.000000
