0.000000
1.000000	0.996000	0.000000
1.020000	0.997000	0.000000
1.040000	0.997000	0.000000
1.060000	0.996000	0.000000
1.080000	0.998000	0.000000
1.100000	0.998000	0.000000
1.120000	1.000000	0.000000
1.140000	0.998000	0.000000
1.160000	0.996000	0.000000
1.180000	0.997000	0.000000
1.200000	0.823437	0.027272
1.220000	0.707076	0.017693
1.240000	0.583217	0.024325
1.260000	0.536708	0.023288
1.280000	0.460245	0.027347
1.300000	0.405705	0.017164
1.320000	0.393640	0.016212
1.340000	0.326746	0.017304
1.360000	0.280032	0.014833
1.380000	0.258298	0.016227
1.400000	0.228716	0.022224
1.420000	0.227107	0.014081
1.440000	0.176510	0.018691
1.460000	0.180090	0.016471
1.480000	0.149302	0.011316
1.500000	0.124790	0.011315
1.520000	0.105960	0.013761
1.540000	0.075812	0.012000
1.560000	0.078925	0.008358
1.580000	0.007877	0.001662
1.600000	0.004000	0.000000
1.620000	0.012116	0.002958
1.640000	0.013358	0.002333
1.660000	0.003000	0.000000
1.680000	0.004000	0.000000
1.700000	0.003000	0.000000
1.720000	0.004000	0.000000
1.740000	0.009032	0.001585
1.760000	0.001000	0.000000
1.780000	0.003000	0.000000
1.800000	0.003000	0.000000
1.820000	0.004000	0.000000
1.840000	0.009740	0.002158
1.860000	0.010945	0.001350
1.880000	0.008303	0.000657
1.900000	0.002000	0.000000
1.920000	0.004000	0.000000
1.940000	0.006094	0.001709
1.960000	0.002000	0.000000
1.980000	0.004000	0.000000
2.000000	0.009236	0.000842
2.020000	0.003000	0.000000
2.040000	0.004000	0.000000
2.060000	0.003000	0.000000
2.080000	0.003000	0.000000
2.100000	0.004000	0.000000
2.120000	0.005000	0.000000
2.140000	0.003000	0.000000
2.160000	0.003000	0.000000
2.180000	0.003000	0.000000
2.200000	0.002000	0.000000
2.220000	0.003000	0.000000
2.240000	0.004000	0.000000
2.260000	0.002000	0.000000
2.280000	0.004000	0.000000
2.300000	0.002000	0.000000
2.320000	0.004000	0.000000
2.340000	0.001000	0.000000
2.360000	0.005000	0.000000
2.380000	0.004000	0.000000
2.400000	0.002000	0.000000
2.420000	0.004000	0.000000
2.440000	0.002000	0.000000
2.460000	0.005000	0.000000
2.480000	0.003000	0.000000
2.500000	0.004000	0.000000
2.520000	0.003000	0.000000
2.540000	0.004000	0.000000
2.560000	0.001000	0.000000
2.580000	0.004000	0.000000
2.600000	0.003000	0.000000
2.620000	0.004000	0.000000
2.640000	0.002000	0.000000
2.660000	0.003000	0.000000
2.680000	0.004000	0.000000
2.700000	0.002000	0.000000
2.720000	0.002000	0.000000
2.740000	0.001000	0.000000
2.760000	0.004000	0.000000
2.780000	0.006000	0.000000
2.800000	0.001000	0.000000
2.820000	0.003000	0.000000
2.840000	0.002000	0.000000
2.860000	0.005000	0.000000
2.880000	0.005000	0.000000
2.900000	0.002000	0.000000
2.920000	0.004000	0.000000
2.940000	0.001000	0.000000
2.960000	0.003000	0.000000
2.980000	0.003000	0.000000

0.001000
1.000000	0.998000	0.000000
1.020000	0.999000	0.000000
1.040000	0.998000	0.000000
1.060000	0.983368	0.003927
1.080000	0.998000	0.000000
1.100000	0.998000	0.000000
1.120000	0.998000	0.000000
1.140000	0.999000	0.000000
1.160000	0.998000	0.000000
1.180000	0.969670	0.007069
1.200000	0.999000	0.000000
1.220000	0.954449	0.012385
1.240000	0.732193	0.023807
1.260000	0.660038	0.020354
1.280000	0.576540	0.026623
1.300000	0.520129	0.023317
1.320000	0.477604	0.026342
1.340000	0.421184	0.020062
1.360000	0.360592	0.021472
1.380000	0.327618	0.018435
1.400000	0.294007	0.032298
1.420000	0.282489	0.022552
1.440000	0.237903	0.019596
1.460000	0.256066	0.020439
1.480000	0.227461	0.026286
1.500000	0.196790	0.015574
1.520000	0.186882	0.011644
1.540000	0.189716	0.014044
1.560000	0.153601	0.010014
1.580000	0.125026	0.009349
1.600000	0.130453	0.010088
1.620000	0.114705	0.011560
1.640000	0.096262	0.010437
1.660000	0.082635	0.012650
1.680000	0.090234	0.013581
1.700000	0.042181	0.010703
1.720000	0.082313	0.006530
1.740000	0.035196	0.006928
1.760000	0.080482	0.010041
1.780000	0.054238	0.007722
1.800000	0.069558	0.007865
1.820000	0.001626	0.000484
1.840000	0.003706	0.000456
1.860000	0.004724	0.000447
1.880000	0.003669	0.000471
1.900000	0.004680	0.000467
1.920000	0.005548	0.000498
1.940000	0.005628	0.000484
1.960000	0.005592	0.000492
1.980000	0.003597	0.000491
2.000000	0.003714	0.000452
2.020000	0.004670	0.000470
2.040000	0.002000	0.000000
2.060000	0.002000	0.000000
2.080000	0.004558	0.000497
2.100000	0.002597	0.000491
2.120000	0.004000	0.000000
2.140000	0.003000	0.000000
2.160000	0.003000	0.000000
2.180000	0.002000	0.000000
2.200000	0.001000	0.000000
2.220000	0.002000	0.000000
2.240000	0.001000	0.000000
2.260000	0.001000	0.000000
2.280000	0.004663	0.000473
2.300000	0.002000	0.000000
2.320000	0.002000	0.000000
2.340000	0.002000	0.000000
2.360000	0.003545	0.000498
2.380000	0.002000	0.000000
2.400000	0.003000	0.000000
2.420000	0.003619	0.000486
2.440000	0.002000	0.000000
2.460000	0.004000	0.000000
2.480000	0.004565	0.000496
2.500000	0.002000	0.000000
2.520000	0.002000	0.000000
2.540000	0.004570	0.000495
2.560000	0.001000	0.000000
2.580000	0.001000	0.000000
2.600000	0.004000	0.000000
2.620000	0.002000	0.000000
2.640000	0.001000	0.000000
2.660000	0.001000	0.000000
2.680000	0.003576	0.000494
2.700000	0.001000	0.000000
2.720000	0.005634	0.000482
2.740000	0.003550	0.000498
2.760000	0.003000	0.000000
2.780000	0.003518	0.000500
2.800000	0.002495	0.000500
2.820000	0.001000	0.000000
2.840000	0.004538	0.000499
2.860000	0.002000	0.000000
2.880000	0.003528	0.000499
2.900000	0.003585	0.000493
2.920000	0.004415	0.000493
2.940000	0.000000	0.000000
2.960000	0.003000	0.000000
2.980000	0.003000	0.000000

0.002000
1.000000	0.999000	0.000000
1.020000	1.000000	0.000000
1.040000	1.000000	0.000000
1.060000	1.000000	0.000000
1.080000	0.999000	0.000000
1.100000	0.999000	0.000000
1.120000	0.999000	0.000000
1.140000	0.999000	0.000000
1.160000	1.000000	0.000000
1.180000	1.000000	0.000000
1.200000	0.999000	0.000000
1.220000	0.830754	0.025066
1.240000	0.849818	0.020624
1.260000	0.644538	0.020050
1.280000	0.536538	0.023183
1.300000	0.520325	0.036664
1.320000	0.488907	0.020605
1.340000	0.429111	0.014465
1.360000	0.414295	0.018448
1.380000	0.370821	0.017689
1.400000	0.333462	0.021078
1.420000	0.310481	0.020750
1.440000	0.298092	0.015476
1.460000	0.284006	0.018425
1.480000	0.272150	0.018437
1.500000	0.230988	0.021059
1.520000	0.213148	0.014076
1.540000	0.185201	0.017412
1.560000	0.200199	0.012027
1.580000	0.194723	0.013931
1.600000	0.194794	0.014183
1.620000	0.151860	0.020104
1.640000	0.168899	0.010464
1.660000	0.148226	0.010772
1.680000	0.141527	0.016899
1.700000	0.120432	0.012374
1.720000	0.132572	0.018255
1.740000	0.138257	0.012599
1.760000	0.103516	0.008300
1.780000	0.105017	0.018947
1.800000	0.121021	0.008880
1.820000	0.096027	0.009981
1.840000	0.085884	0.006840
1.860000	0.076322	0.007126
1.880000	0.080198	0.007957
1.900000	0.082200	0.013180
1.920000	0.071586	0.008475
1.940000	0.075536	0.007327
1.960000	0.064406	0.008263
1.980000	0.059951	0.009338
2.000000	0.066913	0.008122
2.020000	0.034855	0.006027
2.040000	0.060389	0.008679
2.060000	0.036682	0.006777
2.080000	0.012590	0.012167
2.100000	0.002554	0.000497
2.120000	0.035368	0.007794
2.140000	0.001000	0.000000
2.160000	0.002409	0.000492
2.180000	0.004989	0.000705
2.200000	0.001000	0.000000
2.220000	0.002578	0.000494
2.240000	0.000000	0.000000
2.260000	0.000000	0.000000
2.280000	0.003514	0.000500
2.300000	0.001491	0.000500
2.320000	0.004793	0.000724
2.340000	0.003352	0.000478
2.360000	0.004741	0.001187
2.380000	0.002535	0.000499
2.400000	0.004922	0.000644
2.420000	0.003418	0.000493
2.440000	0.000000	0.000000
2.460000	0.000000	0.000000
2.480000	0.002242	0.000429
2.500000	0.001000	0.000000
2.520000	0.000000	0.000000
2.540000	0.002337	0.000473
2.560000	0.000000	0.000000
2.580000	0.001000	0.000000
2.600000	0.001000	0.000000
2.620000	0.002430	0.000495
2.640000	0.002338	0.000473
2.660000	0.002276	0.000447
2.680000	0.000000	0.000000
2.700000	0.004459	0.000619
2.720000	0.002380	0.000486
2.740000	0.002417	0.000493
2.760000	0.001379	0.000485
2.780000	0.003855	0.000636
2.800000	0.003533	0.000663
2.820000	0.001000	0.000000
2.840000	0.001324	0.000468
2.860000	0.002594	0.000884
2.880000	0.001000	0.000000
2.900000	0.001407	0.000492
2.920000	0.003752	0.000635
2.940000	0.003732	0.000695
2.960000	0.003279	0.000449
